,0,1
48,Major Project Risk Management: Reconciling Complexity during Delivery with the Inside View in Planning,https://osf.io/j9sw8
49,The Ethics of Using Artificial Intelligence in Qualitative Research,https://osf.io/3rnbh
50,"Democratization, state capacity and developmental correlates of international artificial intelligence trade",https://osf.io/ud94h
51,Using Scratch to Teach Undergraduate Students Skills on AI,https://osf.io/x24m6
52,Responsible artificial intelligence in Africa: Towards policy learning,https://osf.io/jyhae
53,Artificial Intelligence in Advancing Mental Health Support Systems: Challenges and Prospects,https://osf.io/dt7wz
54,The CCP’s Development of Artificial Intelligence: Impact on Future Operations,https://osf.io/ez3ws
55,Artificial Intelligence: Panacea or Non-intentional Dehumanisation?,https://osf.io/rh4fw
56,Moderating Model Marketplaces: Platform Governance Puzzles for AI Intermediaries,https://osf.io/6dfk3
57,Original but not human: Assessment of the philosophical foundations for granting copyright to Artificial Intelligence creations,https://osf.io/de75c
58,Algorithmic Abduction: Robots for Alien Reading,https://osf.io/9s5je
59,How to Promote AI in the US Federal Government: Insights from Policy Process Frameworks,https://osf.io/vm43w
60,How to Promote AI in the US Federal Government: Insights from Policy Process Frameworks,https://osf.io/vm43w
61,Politics of Artificial Intelligence Adoption: Unpacking the Regime Type Debate,https://osf.io/ncxs7
62,The Role of Artificial Intelligence in Mental Health Care,https://osf.io/r4umy
63,"Analysis of Artificial Intelligence Applications in Healthcare: a review of technologies, ethical concerns, and regulatory issues",https://osf.io/beudp
64,The Situational Rationality of Task Performance: Artifacts of Belief in Human Problem-Solving and Artificial Intelligence,https://osf.io/yt9vz
65,Do We Need a Social Media Accelerator?,https://osf.io/ucfbk
66,"What’s Next for AI Ethics, Policy, and Governance? A Global Overview",https://osf.io/8jaz4
67,Literature meets Artificial Intelligence: The Way Ahead,https://osf.io/7r8hj
68,Road Not Taken： Why Artificial Intelligence Will Not Re-define Politics,https://osf.io/c3km9
69,The strategic paradox of autonomous weapons,https://osf.io/3k7x4
70,The European Union’s Artificial Intelligence Act and Trust: Towards an AI Bill of Rights in Healthcare?,https://osf.io/5ynem
71,Everything You Always Wanted to Know About AI - Nowcasting Digital Skills With Wikipedia,https://osf.io/rfzdq
72,Behavioural Artificial Intelligence: An Agenda for  Systematic Empirical Studies of Artificial Inference,https://osf.io/mrqf4
73,Evaluating the Effects of Artificial Intelligence Homework Assistance Tools on High School Students’ Academic Performance and Personal Development,https://osf.io/4phvz
74,Artificial Intelligence in Quebec:  A Tightly Knit Network,https://osf.io/j6rmb
75,The Turn to Artificial Intelligence in Governing Communication Online,https://osf.io/vwpcz
76,"Debating AI in archaeology: applications, implications, and ethical considerations",https://osf.io/r2j7h
77,MusAIcology: AI Music and the Need for a New Kind of Music Studies,https://osf.io/9pz4x
78,Acceptance of AI-Based Meeting Tools: Psychological Safety as a Foundation for Smart Collaboration,https://osf.io/sgxyp
79,Disruption and Emergence: How to Think about Human Rights Futures,https://osf.io/frdhm
80,Acceptance of AI-Based Meeting Tools: Psychological Safety as a Foundation for Smart Collaboration,https://osf.io/sgxyp
81,Indian Courts of Law can Benefit Immensely by Adopting Artificial Intelligence Methods for a Speedy and Accurate Justice.,https://osf.io/axjyz
82,The Impact of Artificial Intelligence Tools on Academic Writing Instruction in Higher Education: A Systematic Review,https://osf.io/ph24v
83,Can Artificial Intelligence (“AI”) Replace Human Arbitrators? Technological Concerns and Legal Implications,https://osf.io/k4g8s
84,Onward for the freedom of others: Marching beyond the AI Ethics,https://osf.io/3xzaf
85,Legal and ethical considerations regarding the use of ChatGPT in education,https://osf.io/c5hf3
86,People's Councils for Ethical Machine Learning,https://osf.io/sjpmc
87,Digital discretion and public administration in Africa:  Implications for the use of artificial intelligence,https://osf.io/2r98w
88,On Generative Artificial Intelligence: Open-Source is the Way,https://osf.io/jnmzg
89,Governing knowledge and technology: European approach to artificial intelligence,https://osf.io/59fbk
90,Start Generating:  Harnessing Generative Artificial Intelligence for Sociological Research,https://osf.io/u9nft
91,To Err is Algorithm: Algorithmic fallibility and economic organisation,https://osf.io/xuvf9
92,Publish or Perish: The Impact of ChatGPT on Future Academics,https://osf.io/b5s4c
93,The Scale of Artificial Intelligence Literacy for all (SAIL4ALL): A Tool for Assessing Knowledge on Artificial Intelligence in All Adult Populations and Settings,https://osf.io/bvyku
94,Demystifying the Draft EU Artificial Intelligence Act,https://osf.io/38p5f
95,"Susceptibility to misinformation: a study of climate change, Covid-19, and artificial intelligence",https://osf.io/x8efq
96,The Political Economy of AI: Towards Democratic Control of the Means of Prediction,https://osf.io/x7pcy
97,"SUITCEYES Scoping Report on Law and Policy on Deafblindness, Disability and New Technologies:  United Kingdom",https://osf.io/uv5fe
98,The Becoming of AI: A Critical Perspective on the Contingent Formation of AI​​,https://osf.io/vyst8
99,"THE USE OF AI (ARTIFICIAL INTELLIGENCE) IN ENGLISH LEARNING AMONG UNIVERSITY STUDENT: CASE STUDY IN ENGLISH DEPARTMENT, UNIVERSITAS AIRLANGGA",https://osf.io/x3qr6
100,"Artificial Intelligence, Teacher Tasks and Individualized Pedagogy",https://osf.io/qw249
101,The Monk Skin Tone Scale,https://osf.io/pdf4c
102,Normative Challenges of Risk Regulation of Artificial Intelligence and Automated Decision-Making,https://osf.io/qkx8b
103,Revitalisation of indigenous languages in Nigeria: Role of artificial intelligence and language policy planning,https://osf.io/u6mzq
104,Legal AI Systems in the EU’s proposed Artificial Intelligence Act,https://osf.io/kpz5t
105,Integrating Artificial Intelligence in Naruto Fan Fiction Writing: A Case Study,https://osf.io/yqjcs
106,Big Data and Human Geography,https://osf.io/phz3e
107,La tecnología educativa: Antecedentes hasta la llegada de la Inteligencia Artificial,https://osf.io/m8af3
108,Can Home Use of Speech-Enabled Artificial Intelligence Mitigate Foreign Language Anxiety – Investigation of a Concept,https://osf.io/js8qh
109,The beginning of Cyber-necromancy: Replacing deceased loved ones with AI agents,https://osf.io/8eb76
110,Open Science at the Generative AI Turn: An Exploratory Analysis of Challenges and Opportunities,https://osf.io/zns7g
111,The Ethics of Using Artificial Intelligence in Scientific Research: New Guidance Needed for a New Tool,https://osf.io/rbg9z
112,Applications of artificial intelligence technologies on mental health research during COVID-19,https://osf.io/w6c9b
113,Recruitment AI has a Disability Problem: anticipating and mitigating unfair automated hiring decisions,https://osf.io/8sxh7
114,A Inteligência Artificial e sua Contribuição à Resolução de Conflitos no Sistema de Online Dispute Resolution (Jus Navigandi),https://osf.io/ptbdm
115,Wrapped Up in the Cis-Tem: Trans Liveability in the Age of Algorithmic Violence,https://osf.io/tracm
116,A Technological Construction of Society: Comparing GPT-4 and Human Respondents for Occupational Evaluation in the UK,https://osf.io/8bc4n
117,A Novel Cost-efficient Use of BERT Embeddings in 8-way Emotion Classification on a Hungarian Media Corpus,https://osf.io/gwytr
118,The Algorithmic Public Opinion: a Policy Overview,https://osf.io/bjfkm
119,"AI and Global Governance: Modalities, Rationales, Tensions",https://osf.io/ubxgk
120,"AI and Global Governance: Modalities, Rationales, Tensions",https://osf.io/ubxgk
121,Transnational digital governance and its impact on artificial intelligence,https://osf.io/xu3jr
122,ARTificial intelligence raters: Neural networks for rating pictorial expression,https://osf.io/ynjce
123,Out of the Laboratory and into the Classroom: The Future of Artificial Intelligence in Education,https://osf.io/uqvzd
124,Not feeling like winners: The higher educated and the AI revolution,https://osf.io/e25cd
125,APPLICATION OF ARTIFICIAL INTELLIGENCE IN BANKING: A STUDY BASED  ON SBI-SIA VIRTUAL ASSISTANT,https://osf.io/gkxh8
126,"""Did you know that David Beckham speaks nine languages?”: AI-supported production process for enhanced personalization of audio-visual content",https://osf.io/e2dqv
127,Predicting the Self with Generative AI,https://osf.io/eh9sk
128,From ‘AI to Law’ in Healthcare: The Proliferation of Global Guidelines in a Void of Legal Uncertainty,https://osf.io/4zf97
129,Performance and Configuration of Artificial Intelligence in Business Education Learning Analytics Applications.  A Content Analysis-Based Approach.,https://osf.io/trvcy
130,Digital Experience in Art and Identity: The Metaverse calls,https://osf.io/6y4vd
131,Investigating EFL Faculty Members’ Perceptions of Integrating Artificial Intelligence Applications to Improve the Research Writing Process: A Case Study at Majmaah University,https://osf.io/k4ub8
132,ChatGPT's Capabilities in Spotting and Analyzing Writing Errors Experienced by EFL Learners,https://osf.io/eynuv
133,ChatGPT’s Capabilities in Spotting and Analyzing Writing Errors Experienced by EFL Learners,https://osf.io/chygw
134,Applied Algorithmic Machine Learning for Intelligent Project Prediction: Towards an AI Framework of  Project Success,https://osf.io/6hfje
135,Transient Information Adaptation of Artificial Intelligence: Towards Sustainable Data Processes in Complex Projects,https://osf.io/pagbm
136,"Adoption of Virtual Assistants for Human-Computer Interaction among Smartphone Users in Lagos, Nigeria",https://osf.io/we4mr
137,"Africa DeepFakes Buzz: Exploring online media socio-political discourses on deepfakes- Focus on Kenya, Nigeria and South Africa.",https://osf.io/b8n5f
138,Improving Indigenous employment or entrenching labour market segregation? Using Artificial Intelligence and online job ads to evaluate employers’ Indigenous recruitment strategies,https://osf.io/n8aps
139,Recruitment AI has a Disability Problem: questions employers should be asking to ensure fairness in recruitment,https://osf.io/emwn5
140,Where Are We? Using Scopus to Map the Literature at the Intersection Between Artificial Intelligence and Research on Crime,https://osf.io/853fx
141,Training a Model =/≠ Generating Culture: The Meaning of Culture and the Prospect of Artificial Intelligibility,https://osf.io/s4tfc
142,May Cause Liability – Use Care When Using the Internet of Things,https://osf.io/fz8qk
143,Challenges and Opportunities of Artificial Intelligence and Machine Learning in Circular Economy,https://osf.io/6qmhf
144,Third Way for AI Development: Introducing the Architecture of Even Distribution of Synthetic Intelligence in Society,https://osf.io/ypnku
145,Synthetic ethnography: Field devices for the qualitative study of generative models,https://osf.io/zvew4
146,A Data-Driven Analysis of Biases in the Juvenile Justice System,https://osf.io/hqscd
147,"Privacy in Pandemic: Law, Technology, and Public Health in the COVID-19 Crisis",https://osf.io/qb89k
148,Exploring the political pulse of a country using data science tools,https://osf.io/u73d9
149,Policies in Parallel? A Comparative Study of Journalistic AI Policies in 52 Global News Organisations,https://osf.io/c4af9
150,Challenges and Strategies for Using ChatGPT in Written Communication Assignments: A Study of University Students in Malaysia,https://osf.io/7jdkf
151,Beyond Traditional Language Learning: EFL Student Views on ChatGPT in Saudi Arabia,https://osf.io/7b34j
152,Analyzing Death-related Content in John Keats's Works: Applying Artificial Intelligence as an Approach,https://osf.io/2rtmu
153,Can Generative AI Improve Social Science?,https://osf.io/rwtzs
154,Data science in economics: comprehensive review of advanced machine learning and deep learning methods,https://osf.io/9vdwf
155,Exploring EFL Learners’ Perspectives on Using AI Tools and Their Impacts in Reading Instruction: An Exploratory Study,https://osf.io/7e48b
156,Practical Lessons for Government AI Projects,https://osf.io/ka5vd
157,Towards a Systematic Understanding on the Challenges of Procuring Artificial Intelligence in the Public Sector,https://osf.io/un649
158,"What is ""ethical AI""? Leading or participating on an ethical team and/or working in statistics, data science, and artificial intelligence",https://osf.io/8e6pv
159,My Boss the Computer: A Bayesian analysis of socio-demographic and cross-cultural determinants of attitude toward the Non-Human Resource Management,https://osf.io/c59aw
160,My Boss the Computer: A Bayesian analysis of socio-demographic and cross-cultural determinants of attitude toward the Non-Human Resource Management,https://osf.io/c59aw
161,Implementing and managing Algorithmic Decision-Making in the public sector,https://osf.io/ex93w
162,Harnessing AI Chatbots for EFL Essay Writing: A Paradigm Shift in Language Pedagogy,https://osf.io/xrvth
163,“Or they could just not use it?”: The Paradox of AI Disclosure for Audience Trust in News,https://osf.io/mdvak
164,Targeted Advertising and Consumer Protection Law in the European Union,https://osf.io/jbpsm
165,"New Legal Paradigms Regulating of Artificial Intelligence in Healthcare: The Advances, Deficits and Pitfalls of Laws in the United States and the European Union",https://osf.io/tfuew
166,Structure is Management of Uncertainty in Groups,https://osf.io/rzywc
167,The Convergence of Arts and Computational Culture: Physical and Virtual Domains,https://osf.io/cxsuy
168,Algorithmic Destruction,https://osf.io/6m9te
169,COPYRIGHT AND CREATIVE ARTIFICIAL INTELLIGENCE (AI) SYSTEMS: A TWENTY-FIRST CENTURY APPROACH TO AUTHORSHIP OF Al-GENERATED WORKS IN THE UNITED STATES,https://osf.io/gnyha
170,Is an Engineering Project Management Degree Worth it? Developing Agile Digital Skills for Future Practice,https://osf.io/4b2gs
171,Integration of AI into the Distance Learning Environment: Enhancing Soft Skills,https://osf.io/eswb7
172,The Risks of Using Large Language Models for Text Annotation in Social Science Research,https://osf.io/79qu8
173,Thematic Analysis of Interview Data with ChatGPT: Designing and Testing a Reliable Research Protocol for Qualitative Research,https://osf.io/8mr2f
174,Factors and Impacts of ChatGPT Adoptionfor Academic Purposes in Higher Learning  Institutions: Students’ Perspectives,https://osf.io/qkhs4
175,Data Is the New What? Popular Metaphors &amp; Professional Ethics in Emerging Data Culture,https://osf.io/2xguw
176,Foreword,https://osf.io/j9nax
177,Can AI  Write Persuasive Propaganda?,https://osf.io/fp87b
178,"ON FACIAL RECOGNITION, REGULATION, AND DATA NECROPOLITICS",https://osf.io/6rshg
179,A Case for `Killer Robots': Why in the Long Run Martial AI May Be Good for Peace,https://osf.io/9kja8
180,"Gender, Sex, and the Constraints of Machine Learning Methods",https://osf.io/zj468
181,Data-Mining and Analytics: Rising Concerns over Privacy and People’s Security,https://osf.io/f6ntg
182,"Sandboxes as “trading zones"" for engaging with AI regulation, ethics, and the EU AI Act: How to Reclaim Agency over the Future?",https://osf.io/59qna
183,AI and Humans: Friends or Foes?,https://osf.io/k3fsa
184,Machine Learning for All –  Introducing Machine Learning in K-12,https://osf.io/wj5ne
185,"From robots to social robots. Trends, representation and Facebook engagement of robot-related news stories published by Italian online news media",https://osf.io/tzucw
186,Comparative Evaluation of Fine-Tuned and Standard Language Models in Emulating Living Historical Figures: A Detailed Study Proposal,https://osf.io/q7xad
187,Big Data = Big Trouble for Universal Healthcare? The Effects of Individualized Health Insurance on Solidarity,https://osf.io/3f2xs
188,Machine Learning and Asylum Adjudications: From Analysis of Variations to Outcome Predictions,https://osf.io/wmqe4
189,The Debate on Student Evaluations of Teaching: Global Convergence Confronts Higher Education Traditions,https://osf.io/45mzw
190,Predicting Politicians' Misconduct: Evidence from Colombia,https://osf.io/5dp8t
191,Digitising legislation: progress and prospects,https://osf.io/fpczw
192,Beyond Syntax: Exploring Moroccan Undergraduate EFL Learners’ Engagement with AI-Assisted Writing,https://osf.io/3fr45
193,Attraction behind “Beauty” Revealing Gay Men’s Self-Presentation on a Dating App with Computer Vision,https://osf.io/vtzhp
194,A Proposed Framework for Human-like Language Processing of ChatGPT in Academic Writing,https://osf.io/bcjdy
195,Application of digital technologies for sustainable product management in a circular economy – a review,https://osf.io/twgks
196,Listening Through the Firewall: A Sonic Narrative of Communication Between Taiwan and China,https://osf.io/ascnh
197,Outline Framework for NFTs and Blockchains for Digital Provenance,https://osf.io/whmxb
198,"What is digitalization policy? Domain(s), drivers and a definition from a policy integration perspective",https://osf.io/xykej
199,"Navigating the AI Era: Understanding Mechanisms, Impacts, and Policy Interventions for Inclusive Employment in Malaysia",https://osf.io/2kbj5
200,"Navigating the AI Era: Understanding Mechanisms, Impacts, and Policy Interventions for Inclusive Employment in Malaysia",https://osf.io/2kbj5
201,Data Centres in the University: From Tools to Symbols of Power and Transformation,https://osf.io/mt8gz
202,Managing reputational risk associated with big data research and development: an interdisciplinary perspective,https://osf.io/mzyat
203,What costs should we expect from the EU’s AI Act?,https://osf.io/8nzb4
204,Computing the Future: Digital encounters in art and science when da Vinci meets Turing,https://osf.io/729ds
205,"Unveiling the Impact and Strategies of AI Integration in Sabah's Academic Realm: Opportunities, Challenges, and Recommendations",https://osf.io/wa35c
206,AI translation  and intercultural communication: New questions for a new field of research,https://osf.io/r3zdx
207,Using machine learning to study effect heterogeneity in large-scale policy interventions: The Dutch decentralisation of the Social Domain,https://osf.io/qzm7y
208,Numerosity Structures the Expression of Quantity in Lexical Numbers and Grammatical Number,https://osf.io/a2gxm
209,Digital Remains Made Public: Sharing the dead online and our future digital mortuary landscape,https://osf.io/r9jvg
210,Theory of Intelligent Act,https://osf.io/g78mf
211,Impact of ChatGPT on Academic Writing at Moroccan Universities,https://osf.io/b34m5
212,Using ChatGPT as a Learning Tool: A Study of Ukrainian Students’ Perceptions,https://osf.io/krnpb
213,"Risks and Benefits of Technological Applications in Times of Climate Emergency. Citizens’ Social Perception, Science Enthusiasts, and Civic Engagement.",https://osf.io/5cj24
214,Telecommunications and Politics in the United States and Spain (1875-2002),https://osf.io/t3rdv
215,Threading the Needle in the Digital Age: Four Paradigmatic Challenges for Responsible Design Science Research,https://osf.io/xd423
216,Reconstructive Social Research Prompting (RSRP). Distributed Interpretation between AI and Researchers in Qualitative Research,https://osf.io/d6e9m
217,Analyzing the Possibilities of Implementation of AI and Social Networks in Teaching Foreign Language Students: Ukrainian Universities Case Study,https://osf.io/gn7s8
218,Pygmalion Displacement: When Humanising AI Dehumanises Women,https://osf.io/jqxb6
219,The Bot Delusion. Large language models and anticipated consequences for academics’ publication and citation behavior,https://osf.io/493qg
220,Gender Dynamics in Human-AI Role-Taking,https://osf.io/cv68g
221,Pygmalion Displacement: When Humanising AI Dehumanises Women,https://osf.io/jqxb6
222,A Novel Data Governance Scheme Based on the Behavioral Economics Theory,https://osf.io/2b9dc
223,The Bot Delusion. Large language models and anticipated consequences for academics’ publication and citation behavior,https://osf.io/493qg
224,What is Token Engineering? A Stakeholder Study,https://osf.io/xw48b
225,Advancing Instrument Validation in Social Sciences: An AI-Powered Chatbot and Interactive Website based on a Research Instrument Validation Framework (RIVF),https://osf.io/rjyzg
226,A Strategic Plan to Improve Police Response and Decision-Making during Major Incidents,https://osf.io/9e4ru
227,Unfolding the Space Between Stars: Anthropology of the Interstellar,https://osf.io/r4ghb
228,The role of interorganizational collaboration and digital technologies in the implementation of circular economy practices—Empirical evidence from manufacturing firms,https://osf.io/g6tbr
229,Implementing a Machine Learning Model to Predict Continuation of Contraception Among Women Aged 15-49: Secondary Analysis of the Last 4 Demographic and Health Surveys in West African Country,https://osf.io/u38sh
230,The role of interorganizational collaboration and digital technologies in the implementation of circular economy practices—Empirical evidence from manufacturing firms,https://osf.io/g6tbr
231,AI – Ready? How African governments are assembling policy in anticipation for data and AI driven techno-futures.,https://osf.io/zkuhv
232,"Leveraging Local Knowledge for AI-driven Business Innovation in Sabah: A Framework for  Sustainable Growth""",https://osf.io/5vk68
233,A Large Language Models Digest For Social Scientists,https://osf.io/m74vs
234,Privacy As/And Civil Rights,https://osf.io/35m6u
235,From Surveillance to Empowerment: Redirecting Research in Authoritarian Regimes through Academic Incentives and Collaboration,https://osf.io/qs3fu
236,Rule of Algorithm in Lv Shi Chun Qiu: Lessons To Learn,https://osf.io/3ftqy
