,0,1
50,Style Transfer Using AI,https://osf.io/7detr
51,Book Review: Being You: A New Science of Consciousness by Anil Seth,https://osf.io/pckqt
52,Involving patients in Artificial Intelligence research to build trustworthy systems,https://osf.io/u4bf3
53,Mapping out the emotional AI ecology in Japan: Preliminary insights from semi-structured interviews of top Japanese AI companies,https://osf.io/a2cfv
54,AI healthcare applications beyond ChatGPT,https://osf.io/mez2a
55,Non-Fascist AI,https://osf.io/b64sw
56,BMF Collaborative Project 15: AI appearance affects belief of AI having emotion,https://osf.io/7tc4k
57,Inovasi Desain Produk Masker Berbasis AI,https://osf.io/rc9n6
58,Path and Direction Discovery in Individual Dynamic Factor Models: A Regularized Hybrid Unified Structural Equation Modeling with Latent Variable,https://osf.io/bx9n7
59,Desain Produk Inovatif dengan AI,https://osf.io/rns9e
60,Generative AI and Research Integrity,https://osf.io/2c48n
61,Path and Direction Discovery in Individual Dynamic Factor Models: A Regularized Hybrid Unified Structural Equation Modeling with Latent Variable,https://osf.io/bx9n7
62,Desain Produk Inovatif dengan AI,https://osf.io/rns9e
63,Experiment ended,https://osf.io/jyk8h
64,Experiment ended,https://osf.io/utf3v
65,Experiment ended,https://osf.io/cxumz
66,Experiment ended,https://osf.io/4kr2v
67,Can AI  Write Persuasive Propaganda?,https://osf.io/fp87b
68,Năm điều rút ra từ cuốn sách Trí tuệ nhân tạo: Hướng dẫn về tư duy con người,https://osf.io/tc453
69,Babbling stochastic parrots? A Kripkean argument for reference in large language models,https://osf.io/pj6tg
70,theoraizer: AI-assisted Theory Construction,https://osf.io/gu9yq
71,"Valence, Arousal, and Dominance in Hip-Hop Lyrics Across Time",https://osf.io/bk85g
72,AI-assisted euthanasia and the issue of autonomy,https://osf.io/a8g3v
73,Towards Metaphors for Cascading AI,https://osf.io/gxt7y
74,A short-form AI literacy intervention can reduce over-reliance on AI,https://osf.io/hv9qc
75,Practical Lessons for Government AI Projects,https://osf.io/ka5vd
76,Caution with AI deception: AI could serve as the scapegoat of Human!,https://osf.io/u4z9q
77,Large Language Models and the Wisdom of Small Crowds,https://osf.io/a48zq
78,Are Robot Conductors Here To Stay ?,https://osf.io/29az5
79,Assessing Usability of Large Language Models in Education,https://osf.io/p54gk
80,Assessing Usability of Large Language Models in Education,https://osf.io/p54gk
81,In Silico Sociology: Forecasting COVID-19 Polarization with Large Language Models,https://osf.io/7dfbc
82,Who is your biggest critic? Cultural variation in moral judgements of the self and others,https://osf.io/3ncq2
83,Fine-tuning Llama with Case Law Data to Improve Legal Domain Performance,https://osf.io/e6mjs
84,A clarification of the conditions under which Large language Models could be conscious,https://osf.io/gp3vx
85,Large Language Models and the Wisdom of Small Crowds,https://osf.io/a48zq
86,Experiment ended,https://osf.io/49wa6
87,Experiment ended,https://osf.io/wxru3
88,Experiment ended,https://osf.io/yecx9
89,Experiment ended,https://osf.io/srdn5
90,Preventing Money Laundering using AI Agents,https://osf.io/f62k9
91,Experiment ended,https://osf.io/ms8yk
92,Modeling Concept System,https://osf.io/vzr7t
93,Assessing the Climate Change Impact on Farmers Household Welfare According to West Sumatra Agro-Ecological Zone,https://osf.io/gw5x9
94,Einsatz von Künstlicher Intelligenz (KI) für die Optimierung von Pla-nungsprozessen im Wasserbau,https://osf.io/gt2r7
95,Knowledge and behavior gap,https://osf.io/yuhm4
96,Whither developmental psycholinguistics?,https://osf.io/zm57t
97,AI Cards: Towards an Applied Framework for Machine-Readable AI and Risk Documentation Inspired by the EU AI Act,https://osf.io/6dxgt
98,A Transparency Index Framework for AI in Education,https://osf.io/bstcf
99,Understanding AI governance in Confucian contexts,https://osf.io/wsjny
100,"Examining Agency, Expertise, and Roles of AI Systems in AI-Mediated Communication",https://osf.io/asnv4
101,Wrapped Up in the Cis-Tem: Trans Liveability in the Age of Algorithmic Violence,https://osf.io/tracm
102,"Revisiting the Nexus Between Digital Disruption and Cognitive Psychology, Quantifying the Paradigmatic Shift: Analyzing the Transformative Impact of Digital Disruption on Cognitive Processes",https://osf.io/et4ca
103,Is AI Literate?,https://osf.io/y9swd
104,Equipping Future Physicians with Artificial Intelligence Competencies  through Student Associations,https://osf.io/4wrmt
105,Understanding emotional AI_A research proposal,https://osf.io/jc4d8
106,Direct Human-AI Comparison in the Animal-AI Environment,https://osf.io/me3xy
107,AI como aliada da informação a serviço do museu,https://osf.io/53hy2
108,Five takeaways from Mitchell’s Artificial Intelligence: A guide for to thinking humans,https://osf.io/9svk3
109,Is AI Hijacking Our Agency?,https://osf.io/8bpaq
110,AI-induced Indifference: Unfair AI Reduces Prosociality,https://osf.io/cdt2j
111,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition",https://osf.io/zhrce
112,Inovasi Desain Produk Kursi Berbentuk kelinci berbasis AI,https://osf.io/ck5p8
113,Experiment ended,https://osf.io/y958h
114,Experiment ended,https://osf.io/twx5f
115,Experiment ended,https://osf.io/raq25
116,Experiment ended,https://osf.io/ky6s8
117,A Runtime Framework of mind,https://osf.io/gmbc8
118,Characterization of concrete hardness by using sugarcane bagasse waste mixture by carbon oven curing process,https://osf.io/rp2af
119,AI and Machine Learning In Nuclear Fusion,https://osf.io/3nwsc
120,Gifted High School Students’ Needs for English Learning in Vietnam Contexts,https://osf.io/zxhrw
121,Can AI Agents Help Humans to Connect?,https://osf.io/muq6s
122,Experiment ended,https://osf.io/y958h
123,Experiment ended,https://osf.io/twx5f
124,Experiment ended,https://osf.io/raq25
125,Experiment ended,https://osf.io/ky6s8
126,Infrastructures of Surveillance and Control in the Invisible City of Waste,https://osf.io/bavsy
127,Lower Artificial Intelligence Literacy Predicts Greater AI Receptivity,https://osf.io/t9u8g
128,AI usage in Healthcare,https://osf.io/b36y5
129,Academic writing and AI: Day-1 experiment,https://osf.io/xgqu5
130,"Ai trồng cây, em trồng cây",https://osf.io/ysbv9
131,Surprising gender biases in GPT,https://osf.io/mp27q
132,Enhancing Cloud ERP Security with AI: A Review,https://osf.io/5fpsh
133,Peer-Reviews and AI Feedback Compared: University Students’ Preferences,https://osf.io/uy8qp
134,A proposal to improve research in AI algorithm and data governance,https://osf.io/sr7kt
135,How multistakeholder governance can shape reponsible AI,https://osf.io/kdw52
136,Finnish 5th and 6th graders’ misconceptions about Artificial Intelligence,https://osf.io/hw9fr
137,AI Instructional Framework:,https://osf.io/j8ct9
138,Disabled students’ use of generative AI in Higher Education,https://osf.io/gdphx
139,Artificial Wisdom vs. Human Wisdom: A Potential Quest,https://osf.io/rnqg7
140,Recommendations for the Empirical Assessment  of Human-AI Work Systems: A Contribution to AI Measurement Science,https://osf.io/z3yek
141,"Experimental AI, Art&amp;Play Performances: Hybrid Ludic Assemblages.",https://osf.io/jwcfe
142,Solving Autonomous Driving Privacy Challenges using Face Swapping AI,https://osf.io/mtfpy
143,Are AI safety and AI ethics memetic rivals?,https://osf.io/3rpwt
144,A review about Green Marketing Studies with AI,https://osf.io/j4qpr
145,Precision Pricing: Harnessing AI for Electronic Shelf Labels,https://osf.io/q6kmn
146,Revolutionizing Retail with AI-Powered Electronic Shelf Labels,https://osf.io/t4gh2
147,"""Centralized or Decentralized?"": Concerns and Value Judgments of Stakeholders in the Non-Fungible Tokens (NFTs) Market",https://osf.io/evz4p
148,Review Artikel Artificial Intelligence ALAM,https://osf.io/fghjy
149,Engineering the Mind: Actionable Technical Requirements for Innovation in Clinical Neuroscience,https://osf.io/mh26v
150,The Rise Of Virtual Orchestras,https://osf.io/uqhvy
151,Experiment ended,https://osf.io/q2yud
152,Experiment ended,https://osf.io/aehxz
153,Experiment ended,https://osf.io/buxfs
154,Cramming For AP With ChatGPT: An Interview with Spencer Burrows,https://osf.io/tuvcj
155,AI based Smart Home and Cyber Security Solution,https://osf.io/a26xn
156,Machine Learning and the Reproduction of Inequality,https://osf.io/bq43y
157,Advancements in Computer Science: From Algorithms to AI,https://osf.io/rm7ta
158,Artificial Earth Economics General Intelligence AEEGI,https://osf.io/hn49b
159,Experiment ended,https://osf.io/xdyzm
160,A review about Green Marketing Studies with AI,https://osf.io/j4qpr
161,Scorecard for Self-Explaining Capabilities of AI Systems,https://osf.io/78wxn
162,Approaches to Technology-enabled Personalized and Adaptive Learning: A Brief Overview,https://osf.io/98u7r
163,Machine Learning and the Reproduction of Inequality,https://osf.io/bq43y
164,Advancements in Computer Science: From Algorithms to AI,https://osf.io/rm7ta
165,Experiment ended,https://osf.io/xdyzm
166,Computational Personality Assessment - An Overview and Perspective,https://osf.io/ck2bj
167,Volitional control of piloerection: objective evidence and its potential utility in neuroscience research,https://osf.io/dpvsb
168,FedPerf: A Practitioners’ Guide to Performance of Federated Learning Algorithms,https://osf.io/q3vkt
169,A machine learning perspective on responsible gambling,https://osf.io/sxbaq
170,Assessments of the Privacy Compliance in Commercial Large Language Models,https://osf.io/ugmfw
171,AutoESD: An Automated System for Detecting Non-authentic Texts for High-Stakes Writing Tests,https://osf.io/b3h4g
172,Requirements for the Empirical Assessment  of Human-AI Work Systems: A Contribution to AI Measurement Science,https://osf.io/j8t3c
173,Global competition and convergence of AI Law,https://osf.io/j36ke
174,AI Applications in Education:  How Educators and Students can Capitalize on the AI Revolution,https://osf.io/mr298
175,AI – Ready? How African governments are assembling policy in anticipation for data and AI driven techno-futures.,https://osf.io/zkuhv
176,Artificial Intelligence in Advancing Mental Health Support Systems: Challenges and Prospects,https://osf.io/dt7wz
177,PENERAPAN KECERDASAN BUATAN (AI) DALAM PEMBELAJARAN KIMIA,https://osf.io/vpsjz
178,Can AI Provide Useful Holistic Essay Scoring?,https://osf.io/7xpre
179,Immigration and Regional Specialization in AI,https://osf.io/9a45d
180,"New Legal Paradigms Regulating of Artificial Intelligence in Healthcare: The Advances, Deficits and Pitfalls of Laws in the United States and the European Union",https://osf.io/tfuew
181,DESIGNING  OF SEARCH AGENTS USING  PACMAN,https://osf.io/rnsy6
182,Luận điểm về AI nhìn từ “Cỗ máy xúc cảm” của DeLancey,https://osf.io/zgk5e
183,Influencing laughter with AI-mediated communication,https://osf.io/ysf7v
184,Using AI to Detect AI-Generated Research Papers,https://osf.io/7rbds
185,AI thinking and the enterprise of science,https://osf.io/wb83e
186,Beyond Control: Will to Power in AI,https://osf.io/gn7ur
187,Using Artificial Intelligence (AI)?  Risk and Opportunity Perception of AI Predict People’s Willingness to Use AI,https://osf.io/4ynkp
188,Differential effects of GPT-based tools on comprehension of standardized passages,https://osf.io/7mf5r
189,Considerations for comparing video-game AI agents with humans,https://osf.io/ayp4z
190,Open Source and Explainable AI - FOSSASIA Summit 2023,https://osf.io/hcazy
191,Academic writing and AI: Day-4 experiment with mindsponge theory,https://osf.io/awysc
192,"Innovating Skin Cancer Detection with Transfer Learning, Feature Fusion, Efficient Data Management, Data Augmentation and Interdisciplinary Expertise for Better Outcomes",https://osf.io/w5mp9
193,Transparent Artificial Intelligence – A Conceptual Framework for Evaluating AI-based Clinical Decision Support Systems,https://osf.io/uzehj
194,AI Revolutionizing Cyber security unlocking the Future of Digital Protection,https://osf.io/tgz8j
195,Predicting the Self with Generative AI,https://osf.io/eh9sk
196,Gender Dynamics in Human-AI Role-Taking,https://osf.io/cv68g
197,Adapting to AI: How Will Generative AI Affect Work? How Should We Respond?,https://osf.io/ejqan
198,MoralNet: A Benchmarking Protocol for Evaluating Morality in AI Systems,https://osf.io/dbyw7
199,Emotional AI and Freedom of Thought,https://osf.io/rjbkq
200,The Scale of Artificial Intelligence Literacy for all (SAIL4ALL): A Tool for Assessing Knowledge on Artificial Intelligence in All Adult Populations and Settings,https://osf.io/bvyku
201,Americans’ attitudes toward advancements in generative artificial intelligence,https://osf.io/q6x23
202,When Are Combinations of Humans and AI Useful?,https://osf.io/mk46p
203,Large language models complement human participants through role simulation,https://osf.io/uqxcb
204,Large Language Models with Knowledge Domain Partitioning for Specialized Domain Knowledge Concentration,https://osf.io/srgpx
205,Using Large Language Models to Augment (Rather Than Replace) Human Feedback in Higher Education Improves Perceived Feedback Quality,https://osf.io/tvcag
206,Unsupervised Inversion of Arbitrary Neural Networks,https://osf.io/a7mwh
207,Beyond empathic media,https://osf.io/avjpk
208,Social biases in word embeddings and their relation to human cognition,https://osf.io/d84kg
209,Using Scratch to Teach Undergraduate Students Skills on AI,https://osf.io/x24m6
210,Social biases in word embeddings and their relation to human cognition,https://osf.io/d84kg
211,Using Scratch to Teach Undergraduate Students Skills on AI,https://osf.io/x24m6
212,Large language models complement human participants through role simulation,https://osf.io/uqxcb
213,Using Large Language Models to Augment (Rather Than Replace) Human Feedback in Higher Education Improves Perceived Feedback Quality,https://osf.io/tvcag
214,Prosodic focus marking for voice-AI and human addressees,https://osf.io/fx7me
215,Leveraging generative AI to acculturate away from climate apathy,https://osf.io/btczf
216,Outline Framework for NFTs and Blockchains for Digital Provenance,https://osf.io/whmxb
217,LLM Based Math Tutoring: Challenges and Dataset,https://osf.io/5zwv3
218,Sense Theory. Sense Function,https://osf.io/qu4cs
219,AI và nghệ thuật: góc nhìn từ Việt Nam,https://osf.io/6wdhg
220,Large Language Models with Knowledge Domain Partitioning for Specialized Domain Knowledge Concentration,https://osf.io/srgpx
221,Large language models complement human participants through role simulation,https://osf.io/uqxcb
222,AI-driven Drug Discovery in Bioinformatics: Accelerating Pharmaceutical Research,https://osf.io/jzufx
223,AI-Powered Banking: From Customer Service to Risk Management,https://osf.io/tmvns
224,Outline Framework for NFTs and Blockchains for Digital Provenance,https://osf.io/whmxb
225,Are LLMs “just” next-token predictors?,https://osf.io/y34ur
226,What kind of Explainable AI do users need?,https://osf.io/qtka5
227,Making AI argue against common sense,https://osf.io/xyrq2
228,Heading Toward Trusted ATCO-AI Systems: A Literature Review,https://osf.io/t769b
229,AI chatbot responds to emotional cuing,https://osf.io/9ymfz
230,America's AI Hegemony and the Other's Demosthenes' Crown,https://osf.io/z29re
231,The Emerging Role of ISO 42001 Certification in Fostering the Deployment of Responsible Generative AI Healthcare Solutions,https://osf.io/5ks37
232,Academic writing and AI: Day-2 experiment with cultural additivity,https://osf.io/25yjw
233,Personalized Healthcare and Public Health in the Digital Age,https://osf.io/hmves
234,AI Avatar Tells You What Happened: The First Test of Using AI-Operated Children in Simulated Interviews to Train Investigative Interviewers,https://osf.io/pyqxb
235,Three Challenges for AI-Assisted Decision-Making,https://osf.io/gctv6
236,An Ancient African Knowledge System’s Resurgence in the Age of AI,https://osf.io/h3stz
237,Public Opinion on AI Safety: AIMS 2023 Supplement,https://osf.io/jv9rz
238,"Reasoning AI (RAI), Large Language Models (LLMs) and Cognition",https://osf.io/65rkw
239,"Robust Computer Algebra, Theorem Proving, and Oracle AI",https://osf.io/xdmw9
240,XAISec - Explainable AI Security: An Early Discussion Paper on New Multidisciplinary Subfield In Pursuit of Building Trust in Security of AI systems,https://osf.io/rc92f
241,Leveraging Artificial Intelligence for Advancements in the Pharmaceutical Field: A Comprehensive Review,https://osf.io/49bzs
242,"Can AI governance be progressive? Group interests, group privacy and abnormal justice",https://osf.io/78mf3
243,Academic writing and AI: Day-2 experiment with Bayesian Mindsponge Framework,https://osf.io/kr29c
244,Academic writing and AI: Day-3 experiment with eco-surplus culture,https://osf.io/gdrft
245,Does Explainable Artificial Intelligence Improve Human Decision-Making?,https://osf.io/d4r9t
246,Generative AI in the Workplace: Employee Perspectives of ChatGPT Benefits and Organizational Policies,https://osf.io/b3ezy
247,Applications of AI Technology in Business Planning Role and Implications,https://osf.io/8569j
248,Artificial Intelligence Quotient (AIQ),https://osf.io/qjm3r
249,What Predicts AI Usage? Investigating the Main Drivers of AI Use Intention over Different Contexts,https://osf.io/jvdpe
250,Reacting to Generative AI: Insights from Student and Faculty Discussions on Reddit,https://osf.io/h79ms
251,Unbounded romance: When humans love AI,https://osf.io/e7cn5
252,"Integrative Biological Simulation, Neuropsychology, and AI Safety",https://osf.io/vmep2
253,AI Literacy in Academic Library Instruction: An Environmental Scan,https://osf.io/rcy57
254,AI Meets Chemistry,https://osf.io/va5zr
255,Linguistic Markers of Inherently False AI Communication and Intentionally False Human Communication: Evidence from Hotel Reviews,https://osf.io/mnyz8
256,On the importance of counterfactual thinking in the future development of AI,https://osf.io/cq9gf
257,Humans befriending their creations: some notes on the human-AI relationship,https://osf.io/uyb2p
258,Towards a Design Space for AI Support in Knowledge-Building Classrooms,https://osf.io/f5x9a
259,Enhancing Electronic Shelf Label Accuracy for Op7mal Retail Performance,https://osf.io/5kfqh
260,Creating an AI-Conversational Agent in Psychotherapy: Recognizing User Intents,https://osf.io/96ezr
261,Is Complexity an Illusion?,https://osf.io/mncb5
262,Ethics of Singing Voice Synthesis: Perceptions of Users and Developers - Supplementary Material,https://osf.io/7em95
263,Polyphony: an Interactive Transfer Learning Framework for Single-Cell Data Analysis,https://osf.io/b76nt
264,Anxiety and Depression Related Abnormalities in Socio-affective Learning,https://osf.io/tg3ec
265,Designing a creative programming unit within the elementary school core curriculum,https://osf.io/yf8qa
266,An Ethical Decision-Making Framework with Serious Gaming: Smart Water Case Study on Flooding,https://osf.io/y873g
267,Contrasting one's share of the shared life space: Comparing the roles of metacognition and inhibitory control in the development of theory of mind among Scottish and Japanese children.,https://osf.io/wj6kx
268,The Potential of Generative AI for Personalized Persuasion at Scale,https://osf.io/rn97c
269,"Educational Technology in the Post-Pandemic Era: Current Progress, Potential, and Challenges",https://osf.io/dtjwx
270,Enhancing Electronic Shelf Label Accuracy for Op7mal Retail Performance,https://osf.io/5kfqh
271,Strategic Retail Optimization: AI-Driven Electronic Shelf Labels in Action,https://osf.io/s7p6y
272,Privacy Preserving Machine Learning Algorithms  Using Local Information Privacy,https://osf.io/x5mc4
273,Big Data: The Fuel for Machine Learning and AI Advancement,https://osf.io/36hzn
274,The AI-Human Unethicality Gap: Plagiarizing AI-generated Content Is Seen As More Permissible,https://osf.io/na3wb
275,AI Ethics Training in Higher Education: Competency Framework,https://osf.io/x5nck
276,AI for Social Good: Tackling Global Challenges with Technology,https://osf.io/dzv2m
277,COMPARING DIFFERENT TECHNIQUES USED BY COMPANIES INTERGRATING AI IN LITIGATION Kevin Muriithi Mirera,https://osf.io/nzy86
278,Geological Mastery Unleashed: Embracing the AI Advantage,https://osf.io/7np6r
279,A Comparative Analysis of Cultural Alignment in Large Language Models in Bilingual Contexts,https://osf.io/6hpcf
280,Engaging Comparative Literature in AI Development,https://osf.io/z9pxn
281,Personality associations with attitudes toward AI,https://osf.io/bhcfq
282,In Praise of Empathic AI,https://osf.io/py8tv
283,Medical AI for Radiology: The Lost Cognitive Perspective,https://osf.io/79hvb
284,Academic writing and AI: Day-3 experiment with environmental semi-conducting principle,https://osf.io/2qbea
285,Measuring the Visual Hallucination in ChatGPT on Visually Deceptive Images,https://osf.io/v23fr
286,What costs should we expect from the EU’s AI Act?,https://osf.io/8nzb4
287,A proposed test for human-level intelligence in AI,https://osf.io/e5rtw
288,Beyond principlism: Practical strategies for ethical AI use in research practices,https://osf.io/w75gs
289,Machine Consciousness and the Global Workspace Theory,https://osf.io/vfy3e
290,AI as Critical Infrastructure: Safeguarding National Security in the Age of Artificial Intelligence,https://osf.io/u4kdq
291,A Technological Construction of Society: Comparing GPT-4 and Human Respondents for Occupational Evaluation in the UK,https://osf.io/8bc4n
292,Four Interactions Between AI and Education: Broadening Our Perspective on What AI Can Offer Education,https://osf.io/kps79
293,How convincing are AI-generated moral arguments for climate action?,https://osf.io/q8hsr
294,The Impact of AI on the Future of Voice Acting,https://osf.io/wn5y3
295,Minority Ethnic Vulnerabilities in the Use of Digital Housing Services Across Age Groups,https://osf.io/jtc8k
296,Questioning AI: How Racial Identity Shapes the Perceptions of Algorithmic Bias,https://osf.io/afcdn
297,Five Steps to Understand the Mental State: A Contribution from the Economics of Emotions to the Theory of Mind,https://osf.io/5dysu
298,Optimizing Llama 7B for Medical Question Answering: A Study on Fine-Tuning Strategies and Performance on the MultiMedQA Dataset,https://osf.io/g5aes
299,Integration of AI into the Distance Learning Environment: Enhancing Soft Skills,https://osf.io/eswb7
300,A Micro and Macro Perspective on Trustworthiness: Theoretical Underpinnings of the Trustworthiness Assessment Model (TrAM),https://osf.io/qhwvx
301,Faces Merely Labelled as Artificial are Trusted Less,https://osf.io/te2ju
302,Questioning AI: How Racial Identity Shapes the Perceptions of Algorithmic Bias,https://osf.io/afcdn
303,What Makes Problem-Solving Practice Effective? Comparing Paper and AI Tutoring,https://osf.io/2jfwp
304,Are we overclaiming the Psychosocial Impacts of Misinformation? A Systematic Review of Evidence,https://osf.io/kavht
305,Deep Learning Paradigms for Meta-Analysis in AI-Driven Chatbot Systems,https://osf.io/hrfb2
306,"Enthusiastic and Grounded, Avoidant and Cautious: Understanding Public Receptivity to Data and Visualizations",https://osf.io/mpq32
307,Serverless Machine Learning: Building and Deploying AI Models in the Cloud,https://osf.io/s2u6y
308,The Liar’s Dividend: Can Politicians Claim Misinformation to Evade Accountability?,https://osf.io/x43ph
309,AI and Biosensors' Role in Food Shelf-life Detection and Enhancement,https://osf.io/vkqnr
310,AI and Biosensors' Role in Food Shelf-life Detection and Enhancement,https://osf.io/vkqnr
311,The emergence of self-awareness: insights from robotics,https://osf.io/j5wd4
312,IS CONSCIOUSNESS A MYSTERY? A SIMPLIFIED APPROACH TO PINPOINT THE BASIC NATURE OF CONSCIOUSNESS,https://osf.io/fpwx6
313,Experiment ended,https://osf.io/q38j7
314,Experiment ended,https://osf.io/tmbz4
315,Experiment ended,https://osf.io/yxndz
316,Experiment ended,https://osf.io/usw48
317,Experiment ended,https://osf.io/5tqwx
318,Desain Produk Inovatif Jam Dinding  Berbentuk Ikan Berwarna Orange Berbasis AI,https://osf.io/569qe
319,Assessing Bias in LLM-Generated Synthetic Datasets: The Case of German Voter Behavior,https://osf.io/97r8s
320,"AI-Generated Images in Vignette Studies:  Benefits, Challenges, and a Python Template",https://osf.io/jzr87
321,Behavioural Artificial Intelligence: An Agenda for  Systematic Empirical Studies of Artificial Inference,https://osf.io/mrqf4
322,"Headlines Labeled as AI-Generated Are Distrusted, Even When True or Human- Made, Because People Assume Full AI Automation",https://osf.io/83k9r
323,Policies in Parallel? A Comparative Study of Journalistic AI Policies in 52 Global News Organisations,https://osf.io/c4af9
324,Inovasi Desain Produk Tas Berbasis AI,https://osf.io/a4v83
325,Academic writing and AI: Day-5 experiment with cultural additivity,https://osf.io/u3cjx
326,The Future of Feedback: Integrating Peer and Generative AI Reviews to Support Student Work,https://osf.io/x3dct
327,Moral agents as relational systems: The Contract-Based Model of Moral Cognition for AI,https://osf.io/52x74
328,Publishing fast and slow: A path toward generalizability in psychology and AI,https://osf.io/y4az2
329,Integrating Artificial Intelligence in Naruto Fan Fiction Writing: A Case Study,https://osf.io/yqjcs
330,AI Eat Men and the Awakening of the Middle Class,https://osf.io/bj2p4
331,AI Assertion,https://osf.io/pfjzu
332,A Multimodal Approach to Estimate Large Language Model Improvisational Capabilities,https://osf.io/68fsw
333,What label should be applied to content produced by generative AI?,https://osf.io/v4mfz
334,Towards an AI policy framework in scholarly publishing,https://osf.io/jgck4
335,Investigating Librarian Perspectives on Generative AI,https://osf.io/95sdx
336,How to write effective prompts for large language models,https://osf.io/r78fc
337,Anticipating the risks and benefits of counterfactual world simulation models,https://osf.io/9x8rv
338,"Vox Populi, Vox AI? Using Language Models to Estimate German Public Opinion",https://osf.io/8je9g
339,Quo Vadis Pendidikan di Era Artificial Intelligence?,https://osf.io/sf7hc
340,AI or Human? Evaluating Student Feedback Perceptions in Higher Education,https://osf.io/6zm83
341,How Will AI Steal Our Elections?,https://osf.io/un7ev
342,The Double-Edged Sword of AI Writing Tools,https://osf.io/wnpd5
343,Literature meets Artificial Intelligence: The Way Ahead,https://osf.io/7r8hj
344,How to get from ‘AI Tools’ to ‘AI Selves’,https://osf.io/a95gu
345,Algorithmic Bias in Image-Generating Artificial Intelligence: Prevalence and User Perceptions,https://osf.io/wjeps
346,AI-Powered Transit: Reshaping Transportation Landscapes,https://osf.io/sqntx
347,AI Ethics as Subordinated Innovation Network,https://osf.io/qsxj3
348,Readiness for AI Deployment and Implementation (READI): A Proposed Framework for the Evaluation of AI-Mental Health Applications,https://osf.io/8zqhw
349,AI Safety and Reproducibility: Establishing Robust Foundations for the Neuropsychology of Human Values,https://osf.io/7z63x
350,Influence of AI and Machine Learning in Insurance Sector,https://osf.io/un2bc
351,Humans vs. AI: Whether and why we prefer human-created compared to AI-created artwork,https://osf.io/f9upm
352,Progress and challenges in the symbiosis of AI with science and medicine,https://osf.io/dxuwp
353,MILITARY TECHNOLOGY COMPANIES AND HUMAN RIGHTS ACCOUNTABILITY,https://osf.io/5dxau
354,Recruitment AI has a Disability Problem: anticipating and mitigating unfair automated hiring decisions,https://osf.io/8sxh7
