,0,1
44,“Or they could just not use it?”: The Paradox of AI Disclosure for Audience Trust in News,https://osf.io/mdvak
45,GPT-4 in a Cancer Center: Institute-Wide Deployment Challenges and Lessons Learned,https://osf.io/bqv4f
46,Coursera-REC: Explainable MOOCs Course Recommendation using RAG-facilitated LLMs,https://osf.io/dnf7r
47,A Looking Glass into a Research Wonderland: 40 Years of Virtual Reality Scholarship Explicated via Natural Language Processing,https://osf.io/2z5cj
48,Assessing Usability of Large Language Models in Education,https://osf.io/p54gk
49,Assessing Bias in LLM-Generated Synthetic Datasets: The Case of German Voter Behavior,https://osf.io/97r8s
50,Societal Impact and LLM Adoption: A Comprehensive Examination,https://osf.io/u9y8j
51,Leveraging ChatGPT for Efficient Fact-Checking,https://osf.io/qnjkf
52,Perceptions of Artificial Intelligence system's aptitude to judge morality and competence amidst the rise of chatbots,https://osf.io/vsxr4
53,Balancing Progress and Responsibility: Ethical Dimensions of LLM Development,https://osf.io/ezbqr
54,AI Psychometrics: Assessing the psychological profiles of large language models through psychometric inventories,https://osf.io/jv5dt
55,"Reasoning AI (RAI), Large Language Models (LLMs) and Cognition",https://osf.io/65rkw
56,Automating Psychological Hypothesis Generation with AI: Large Language Models Meet Causal Graph,https://osf.io/7ck9m
57,AI-Assisted Construction of Meta-Logically Self-Referential Systems to Address Gödel Incompleteness and Turing’s Halting Problem,https://osf.io/xpqnj
58,Inductive Coding with ChatGPT - An Evaluation of Different GPT Models Clustering Qualitative Data into Categories,https://osf.io/gpnye
59,"Vox Populi, Vox AI? Using Language Models to Estimate German Public Opinion",https://osf.io/8je9g
60,"Under what circumstances do Large Language Models (LLMs) outperform humans, and who judges? A systematic review of task types and benchmarking criteria in social science literature",https://osf.io/d84as
61,Large Language Models Can Enhance Persuasion Through Linguistic Feature Alignment,https://osf.io/fdzqg
62,Can Large Language Models (LLM) label topics from a topic model?,https://osf.io/23x4m
63,Knowledge Graphs as Context Sources for LLM-Based Explanations of Learning Recommendations,https://osf.io/rvnx3
64,A Day in the Life of ChatGPT as a researcher: Sustainable and Efficient Machine Learning - A Review of Sparsity Techniques and Future Research Directions,https://osf.io/e9p3g
65,Using Large Language Models to Augment (Rather Than Replace) Human Feedback in Higher Education Improves Perceived Feedback Quality,https://osf.io/tvcag
66,Supporting Student Decisions on Learning Recommendations: An LLM-Based Chatbot with Knowledge Graph Contextualization for Conversational Explainability and Mentoring,https://osf.io/ervym
67,Using ChatGPT and Other Large Language Model (LLM) Applications for Academic Paper Assignments,https://osf.io/d84q6
68,The GPT Surprise: Offering Large Language Model Chat in a Massive Coding Class Reduced Engagement but Increased Adopters Exam Performances,https://osf.io/qy8zd
69,What are People Talking about in High-Dimension Data Visualization?   LLM-supported Analysis of Domain Literature,https://osf.io/qtsak
70,Effects of Personalization on Credit and Blame for AI-Generated Content:  Evidence from Four Countries,https://osf.io/68k3c
71,A prototype of a chatbot for evaluating and refining student startup ideas using a large language model,https://osf.io/azhf9
72,Large Language Models and the Wisdom of Small Crowds,https://osf.io/a48zq
73,Transforming Online Learning Research: Leveraging GPT-3.5 Large Language Models for Automated Content Analysis of Cognitive Presence,https://osf.io/w9uhb
74,"Introducing CounseLLMe: A dataset of simulated mental health dialogues for comparing LLMs like Haiku, LLaMAntino and ChatGPT against humans",https://osf.io/vhmqs
75,Are LLMs “just” next-token predictors?,https://osf.io/y34ur
76,Intelligent Digital Agents in the Era of Large Language Models,https://osf.io/f75wz
77,AI-Assisted Innovations on the Set of All Sets and the Continuum Hypothesis,https://osf.io/wj459
78,Large language models show human-like content biases in transmission chain experiments,https://osf.io/8zg4d
79,The Performance of Large Language Models on Quantitative and Verbal Ability Tests: Initial Evidence and Implications for Unproctored High-stakes Testing,https://osf.io/9cs23
80,Le preoccupazioni dei modelli linguistici di grandi dimensioni,https://osf.io/6mnzw
81,Navigating the Digital Turn (Again): ChatGPT and Large Language Models in Anthropological Education,https://osf.io/h76tp
82,Babbling stochastic parrots? A Kripkean argument for reference in large language models,https://osf.io/pj6tg
83,Les préoccupations des grands modèles de langage,https://osf.io/bj467
84,Information Search With ChatGPT: An Experimental Comparison of Credibility Judgments across Different Presentation Modes,https://osf.io/qpf73
85,Large Language Models in Psychology: Application in the Context of a Systematic Literature Review.,https://osf.io/nq4d2
86,Synthetic Replacements for Human Survey Data? The Perils of Large Language Models,https://osf.io/5ecfa
87,Can Large Language Models Help Augment English Psycholinguistic Datasets?,https://osf.io/jvenz
88,Fair Use Week: Figuring Out Fair Use Presentation,https://osf.io/pjyze
89,The threat of Artificial Intelligence to online qualitative methods: an experiential account.,https://osf.io/9cpg7
90,広く使用されている大規模な言語モデルの懸念,https://osf.io/2e76x
91,The Bot Delusion. Large language models and anticipated consequences for academics’ publication and citation behavior,https://osf.io/493qg
92,The threat of Artificial Intelligence to online qualitative methods: an experiential account.,https://osf.io/9cpg7
93,"Language Writ Large:  LLMs, ChatGPT, Grounding, Meaning and Understanding",https://osf.io/ch2wx
94,A Technological Construction of Society: Comparing GPT-4 and Human Respondents for Occupational Evaluation in the UK,https://osf.io/8bc4n
95,Enhancing Semantic Validity in Large Language Model Tasks Through Automated Grammar Checking,https://osf.io/7xp6s
96,Using Large Language Models to Mitigate Ransomware Threats,https://osf.io/mzsnh
97,Extracting protest events from newspaper articles with ChatGPT,https://osf.io/dvht7
98,Problem-Based Learning-Path Recommendations Through Integrating Knowledge Graphs and Large Language Models,https://osf.io/w8kdt
99,Perils and Opportunities in Using Large Language Models in Psychological Research,https://osf.io/tg79n
100,Perils and Opportunities in Using Large Language Models in Psychological Research,https://osf.io/d695y
101,Accelerated Cognitive Warfare via The Dual Use of Large Language Models,https://osf.io/2xwm8
102,Uno studio sulle applicazioni e sui potenziali impatti dei modelli linguistici di grandi dimensioni nell'industria della moda,https://osf.io/n3d9a
103,Benefits and Harms of Large Language Models in Digital Mental Health,https://osf.io/y8ax9
104,From a Large Language Model to Three-Dimensional Sentiment,https://osf.io/kaeqy
105,"Large Language Models and Artificial Intelligence, the End of (Language) Learning as we Know it—or not quite?",https://osf.io/da2rm
106,Reducing Hallucinations in Large Language Models Through Contextual Position Encoding,https://osf.io/exjqb
107,Quantifying UncertAInty: Testing the Accuracy of LLMs’ Confidence Judgments,https://osf.io/47df5
108,"The Silence of the LLMs: Cross-Lingual Analysis of Political Bias and False Information Prevalence in ChatGPT, Google Bard, and Bing Chat",https://osf.io/q9v8f
109,"The Seven Wonderings of Large Language Models as Psychometric Designers, Refiners, and Analysts",https://osf.io/kmqy5
110,Studying the Effect of Globalization on Color Perception using Multilingual Online Recruitment and Large Language Models,https://osf.io/3jvxw
111,"The Seven Wonderings of Large Language Models as Psychometric Designers, Refiners, and Analysts",https://osf.io/kmqy5
112,Turing Jest: Do Large Language Models have a Sense of Humor?,https://osf.io/6xfn8
113,Influence of believed AI involvement on the perception of digital medical advice,https://osf.io/35hn8
114,Using Generative Pre-Trained Transformers (GPT) for Supervised Content Encoding: An Application in Corresponding Experiments,https://osf.io/6fpgj
115,The Structure of Everyday Choice: Insights from 100K Real-life Decision Problems,https://osf.io/hzv7c
116,Innovative Applications of Large Language Models for Medical Record Access Audits,https://osf.io/a9ubh
117,Efficient Model Compression and Knowledge Distillation on LLama 2: Achieving High Performance with Reduced Computational Cost,https://osf.io/hax36
118,Studying and improving reasoning in humans and machines,https://osf.io/gx2fa
119,Evaluating Large Language Models in Psychological Research: A Guide for Reviewers,https://osf.io/ag7hy
120,Evaluating Large Language Models in Psychological Research: A Guide for Reviewers,https://osf.io/ag7hy
121,Using Generative Pre-Trained Transformers (GPT) for Supervised Content Encoding: An Application in Corresponding Experiments,https://osf.io/6fpgj
122,theoraizer: AI-assisted Theory Construction,https://osf.io/gu9yq
123,MetaMate: Large Language Model to the Rescue of Automated Data Extraction for Educational Systematic Reviews and Meta-analyses,https://osf.io/wn3cd
124,Measuring the Interpretability and Explainability of Model Decisions of Five Large Language Models,https://osf.io/d4ntw
125,Optimizing Llama 7B for Medical Question Answering: A Study on Fine-Tuning Strategies and Performance on the MultiMedQA Dataset,https://osf.io/g5aes
126,In Silico Sociology: Forecasting COVID-19 Polarization with Large Language Models,https://osf.io/7dfbc
127,A Large Language Model based legal assistant for governance applications,https://osf.io/94fmq
128,Uncovering patterns of semantic predictability in sentence processing,https://osf.io/znkpg
129,Exploring the Sources of Variance in Risky Decision Making with Large Language Models,https://osf.io/3hrnc
130,"""Clinical Reach into the Cognitive Space"" (CRITiCS) - An outline conceptual framework for the safe use of generative artificial intelligence in mental health decision making.",https://osf.io/wpe2c
131,Future Me: Promoting a future-oriented outlook through conversation with our future self.,https://osf.io/eh62p
132,Enhancing Hate Speech Detection with Fine-Tuned Large Language Models Requires High-Quality Data,https://osf.io/7kbqt
133,"Can machine learning help accelerate article screening for systematic reviews?  Yes, when article separability in embedding space is high",https://osf.io/pvh7j
134,Large Language Models as a Substitute for Human Experts in Annotating Political Text,https://osf.io/cx752
135,The application of ChatGPT in medical education,https://osf.io/wzc2h
136,Large Language Models Amplify Human Biases in Moral Decision-Making,https://osf.io/aj46b
137,The limitations of large language models for understanding human language and cognition,https://osf.io/hbwrg
138,Machine learning of transcriptome data treated with DNA base editor,https://osf.io/zytkj
139,Skill but not Effort Drive GPT Overperformance over Humans in Cognitive Reframing of Negative Scenarios,https://osf.io/fzvd8
140,ChatGPT's Capabilities in Spotting and Analyzing Writing Errors Experienced by EFL Learners,https://osf.io/eynuv
141,ChatGPT’s Capabilities in Spotting and Analyzing Writing Errors Experienced by EFL Learners,https://osf.io/chygw
142,Self-Other Dynamics (SOD): A Transtheoretical Coding Manual,https://osf.io/tk268
143,Action Identification Characteristics and Priming Effects in ChatGPT,https://osf.io/aqbvk
144,DEEP: A model of gaming preferences informed by the hierarchical nature of goal-oriented cognition,https://osf.io/z3mvu
145,Pragmatic Implicature Processing in ChatGPT,https://osf.io/qtbh9
146,"Presentación del número especial “IA generativa, ChatGPT y Educación. Consecuencias para el Aprendizaje Inteligente y la Evaluación Educativa”",https://osf.io/7jcfw
